Genus,Species,Glucose_F,Galactose_F,Sucrose_F,Maltose_F,Lactose_F,Raffinose_F,Trehalose_F,Glucose,Inulin,Sucrose,Raffinose,Melibiose,Galactose,Lactose,Trehalose,Maltose,Melezitose,Methyl-?-D-glucoside,Soluble Starch,Cellobiose,Salicin,L-Sorbose,L-Rhamnose,D-Xylose,L-Arabinose,D-Arabinose,D-Ribose,Methanol,Ethanol,Glycerol,Erythritol,Ribitol,Galactitol,D-Mannitol,D-Glucitol,myo-Inositol,DL-Lactate,Succinate,Citrate,D-Gluconate,D-Glucosamine,N-Acetyl-D-glucosamine,Hexadecane,Nitrate,Nitrite,Vitamin-free,2-Keto-D-gluconate,5-Keto-D-gluconate,Saccharate,Xylitol,L-Arabinitol,Arbutin,"Propane 1,2 diol","Butane 2,3 diol",Cadaverine,Creatinine,L-Lysine,Ethylamine,50% Glucose,10% NaCl/5% glucose,Starch formation,Urease,Gelatin liquefaction,0.01% Cycloheximide,0.1% Cycloheximide,Growth at 19°C,Growth at 25°C,Growth at 30°C,Growth at 35°C,Growth at 37°C,Growth at 40°C,Growth at 45°C
Candida,C. dendronema,1,1,0.5,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,1,NA,0,NA,0.5,0,0,1,1,1,NA,0.5,NA,NA
Candida,C. derodonti  ,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,1,NA,NA,0,NA,0,1,NA,NA,0,0,1,1,0,1,0,1,1,0,NA,0,0,NA,0,0,1,1,1,0,0,0,0
Candida,C. diddensiae,1,1,0.5,0.5,0,0,1,1,0,1,0,0,1,0,0.5,1,1,0.5,0,1,0.5,0.5,0,1,0.5,0.5,0.5,0,1,1,1,1,0,1,1,0,0,0.5,0.5,1,0.5,1,1,0,0,0,0.5,NA,NA,0.5,NA,NA,NA,NA,1,NA,1,1,0.5,NA,0,NA,0,0,0,1,1,1,1,1,NA,NA
Candida,C. digboiensis ,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,NA,0,0,0,0,NA,NA,0,NA,0,NA,NA,NA,1,NA,1,NA,NA,1,NA,1,1,0,NA,0,0,NA,0,0,1,1,1,1,1,1,NA
Candida,C. diospyri  ,1,1,0,0,0,0,NA,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,NA,1,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,0,0,NA,NA,NA,1,1,1,1,0,0,0
Candida,C. diversa,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1,0.5,0,0.5,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,1,NA,1,1,0,NA,0,NA,NA,0,0,1,1,1,NA,0.5,NA,NA
Candida,C. drosophilae  ,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0.5,0,0,0,0,1,1,0,0,0,0.5,1,0,0,1,0,0,0,0,1,0,0,0,0,NA,NA,0.5,NA,NA,NA,NA,0.5,NA,1,0.5,0.5,NA,0,NA,1,1,1,1,1,1,NA,0,0,0
Candida,C. dubliniensis  ,1,1,0,1,0,0,NA,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0.5,1,1,0,0,0,1,NA,NA,1,0,0,0,0,1,0,1,1,1,NA,0,0,NA,1,1,1,1,1,1,1,0.5,NA
Candida,C. easanensis ,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.5,NA,1,0,1,NA,1,1,NA,NA,0,0,0,NA,0,1,1,1,1,1,1,NA
Candida,C. elateridarum ,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,NA,NA,0,0,0,1,NA,NA,1,1,1,1,0,1,0,1,1,1,NA,0,0,NA,1,0,1,1,1,1,NA,0,0
Candida,C. emberorum ,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,NA,NA,0,0,0,1,NA,NA,0,NA,1,0,0,1,0,1,1,1,NA,0,0,NA,0,0,1,1,1,1,NA,0,0
Candida,C. endomychidarum ,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,NA,NA,0,0,0,0,NA,NA,NA,NA,1,1,0,1,0,1,1,1,NA,0,0,NA,0,0,1,1,1,0,0,0,0
Candida,C. entomophila,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,0,NA,0,NA,0,1,1,1,1,1,1,1,NA,NA
Candida,C. ergatensis,1,1,0,0,0,0,0,1,0,1,0,0,1,0.5,1,1,0,1,0,1,1,1,0,1,0,1,0.5,0,1,1,0,1,0,1,1,0,0,1,0.5,0,1,1,1,0,0,0,0,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,0,NA,0,NA,0,0,0,1,1,0,0,0,0,0
Candida,C. etchellsii,0.5,0,0,0.5,0,0,0,1,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0.5,1,0,0,0,0.5,0.5,0,0.5,0.5,0.5,0.5,0,0,0,1,1,0,0.5,NA,NA,0.5,NA,NA,NA,NA,1,NA,1,1,1,NA,0,NA,0,0,0,1,1,0.5,NA,0,0,0
Candida,C. ethanolica,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0.5,1,0,0,0,NA,NA,0,0,1,0,NA,NA,0,NA,NA,NA,NA,1,NA,1,1,0,NA,0,NA,0,0,0,1,1,1,1,1,NA,NA
Candida,C. fennica,1,1,1,1,0.5,0.5,1,1,0,1,0.5,0.5,1,0.5,1,1,0.5,0.5,1,0.5,0.5,0.5,0,0.5,0.5,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0.5,1,0.5,0,0,0.5,1,NA,NA,0.5,NA,NA,NA,NA,1,NA,1,1,1,NA,0,NA,1,0,0,1,1,1,NA,0,0,0
Candida,C. fermenticarens,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,1,NA,0,NA,0,1,0,1,1,1,NA,0,0,0
Candida,C. floccosa ,1,0,0,0,0,0,0,1,0,0.5,0,0,0,0,1,1,0.5,0,0,0,0,1,1,0,0,0.5,0,1,1,1,0,0,0,1,1,0,1,0.5,1,0,1,1,0,0,0,0,0,NA,NA,0.5,0,NA,1,1,1,0,1,1,0,NA,0,NA,NA,NA,NA,1,1,1,NA,0,0,0
Candida,C. floricola,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0.5,0,0,1,0,0.5,1,0,0,0,1,1,0,0,1,0,0.5,0,0,0,0,0,0,0,NA,NA,0.5,NA,NA,NA,NA,1,NA,1,1,1,NA,0,NA,0,0,0,1,1,1,NA,0,0,0
Candida,C. floridensis ,0,0,0,0,0,0,0,1,0,1,1,1,1,0.5,1,1,1,1,0,1,1,1,0,1,1,0.5,0,0,1,0.5,0,0,0,1,1,1,0,1,0.5,0.5,1,1,0,1,NA,0,0,1,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,1,1,1,1,1,1,1,1,NA,NA
Candida,C. floris ,0.5,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,1,NA,1,1,NA,NA,0,0,NA,1,NA,1,1,1,1,1,NA,NA
Candida,C. flosculorum ,1,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,0,0,NA,0,0,1,1,1,1,1,NA,NA
Candida,C. fluviatilis,1,0,0,0.5,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0.5,1,1,0.5,1,1,1,0,0,0,1,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,0,NA,0,NA,0,1,1,1,1,1,1,1,NA,NA
Candida,C. fragi ,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,0,NA,0,NA,0,0,0,1,1,1,NA,0,0,0
Candida,C. freyschussii,1,0,0.5,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,0,NA,0,NA,0,0,0,1,1,1,1,1,NA,NA
Candida,C. friedrichii,1,0.5,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0.5,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0.5,1,0,0,0,0,1,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,1,NA,0,NA,0,0,0,1,1,0.5,NA,0,0,0
Candida,C. frijolesensis ,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,NA,NA,0,NA,0,1,NA,NA,1,0,1,0,0,1,0,1,1,1,NA,0,0,NA,1,1,1,1,1,1,0,0,0
Candida,C. fructus,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,0,NA,0,NA,0,0,0,1,1,1,NA,0,0,0
Candida,C. fukazawae ,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,0,NA,0,NA,0,0,0,1,1,1,NA,0,0,0
Candida,C. fungicola ,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,NA,NA,0,NA,NA,NA,NA,1,NA,1,1,0,NA,0,NA,0,1,0,1,1,1,NA,0,0,0
Candida,C. galacta,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,1,NA,1,1,1,NA,0,NA,0,0,0,1,1,1,NA,0,0,0
Candida,C. galis ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0.5,0,0,0,0,NA,NA,0.5,NA,NA,NA,NA,0.5,NA,1,1,0,NA,0,NA,0,0,0,1,1,1,NA,0,0,0
Candida,C. galli,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.5,0,0,0,0,0,0.5,0.5,0,0,0,0,0.5,0,1,1,1,0.5,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,NA,NA,0.5,0,0.5,1,0.5,1,0,1,1,0,NA,0,NA,1,1,1,1,1,1,0,0,0,0
Candida,C. gatunensis ,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,NA,NA,0,0,0,1,NA,NA,1,0,1,0,0,1,0,1,1,0,NA,0,0,NA,1,0,1,1,1,1,NA,0,0
Candida,C. gelsemii ,1,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0.5,0,0.5,1,1,0,NA,0.5,0.5,0,0,0,0,0,0,0,NA,1,0,0,0,0,1,0,0,0.5,0,1,0.5,1,1,0,0,0,0,NA,NA,0,NA,NA,NA,NA,1,NA,1,1,0,NA,0,NA,1,NA,0,1,1,0.5,NA,NA,NA,NA
Candida,C. geochares,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,NA,NA,0,NA,NA,NA,NA,1,NA,1,1,1,NA,0,NA,0,0,0,1,1,1,NA,1,NA,NA
Candida,C. germanica ,1,1,0,0,0,0,0.5,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,1,NA,0,NA,0,0,0,1,1,1,1,1,NA,NA
Candida,C. ghanaensis ,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,NA,NA,0,NA,NA,NA,NA,1,NA,1,1,0,NA,0,NA,0,1,0,1,1,1,1,1,NA,NA
Candida,C. gigantensis ,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,NA,NA,0,0,0,1,NA,NA,1,0,0,0,0,1,0,1,1,1,NA,0,0,NA,0,0,1,1,1,0,0,0,0
Candida,C. glabrata,1,0,0,0,0,0,0.5,1,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0.5,0,0,1,0,0,0,0,0,0,0.5,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0.5,NA,0,NA,0,0,0,1,1,1,1,1,NA,NA
Candida,C. glaebosa,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0.5,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0.5,1,0.5,0,0,0,1,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,0,NA,0,NA,NA,0.5,0,1,1,0,0,0,0,0
Candida,C. glucosophila,1,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1,1,NA,0,NA,NA,0,0,1,1,1,1,1,NA,NA
Candida,C. gorgasii ,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,NA,NA,0,0,NA,1,NA,NA,1,NA,1,1,0,1,0,1,1,0,NA,0,0,NA,0,0,1,1,1,1,NA,NA,NA
Candida,C. gotoi,1,1,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,1,NA,0,NA,0,0,0,1,1,1,1,1,NA,NA
Candida,C. grinbergsii,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0.5,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,NA,0.5,1,1,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,0,1,1,1,1,NA,NA,0,0,0
Candida,C. gropengiesseri,1,0,0,0,0,0,0,1,0,1,1,0,0.5,0,0,0,0,0,0,0.5,0.5,1,0,0.5,0,0.5,0.5,0,0.5,1,0,0,0,1,1,0,0,0.5,1,1,0,0,1,0,0.5,0,0.5,NA,NA,0.5,NA,NA,NA,NA,1,NA,1,1,1,NA,0,NA,NA,0.5,0,1,1,1,NA,0.5,NA,NA
Candida,C. guaymorum ,1,1,0.5,0.5,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,NA,NA,0,0,0,1,NA,NA,0,NA,1,0,0,1,0,1,1,1,NA,0,0,NA,0,0,1,1,1,0.5,NA,0,0
Candida,C. haemulonii,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,NA,NA,0,NA,NA,NA,NA,1,NA,1,1,1,NA,0,NA,1,1,0,1,1,1,NA,0,0,0
Candida,C. hawaiiana ,1,NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,1,0,0.5,0.5,0,0.5,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,1,NA,NA,NA,0,NA,0,1,1,1,NA,0,0,0
Candida,C. heliconiae,1,NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0.5,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0.5,1,0,0,0,NA,0,0,NA,0,NA,NA,NA,NA,1,NA,1,1,0,NA,NA,0,NA,1,1,1,1,1,1,0,0,0
Candida,C. hispaniensis ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,NA,0,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,1,1,1,1,1,1,NA,0.5,NA,NA
Candida,C. hollandica ,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,1,1,1,0,1,0,0,1,1,1,1,0,NA,NA,0,NA,0,NA,0,NA,0,0,NA,1,0,1,0,1,0,NA,NA,0,NA,NA,1,1,1,1,1,0,0,0,0
Candida,C. homilentoma,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0.5,1,0,0,0,0,0.5,1,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,1,NA,0,NA,0,1,1,1,1,1,NA,0.5,NA,NA
Candida,C. humilis,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,NA,0,NA,0,1,0,1,1,1,NA,0,0,0
Candida,C. hungarica ,0.5,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0.5,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0.5,1,1,0,1,1,0.5,0,NA,NA,1,0,NA,0,0,1,0,1,1,0,NA,0,NA,NA,1,1,1,1,1,0,0,0,0
Candida,C. hyderabadensis,1,1,1,0,0,0,NA,1,0,1,NA,NA,1,0,0,NA,NA,NA,0,0,0,1,NA,NA,0,NA,NA,0,NA,NA,NA,1,0,1,1,NA,1,1,1,NA,0,NA,NA,0,0,NA,NA,NA,NA,1,NA,NA,0,0,NA,0,1,1,NA,NA,NA,0,NA,1,1,1,1,NA,NA,NA,NA,NA
Candida,C. incommunis,1,0,0.5,0,0,0,0,1,0,1,0,0,0.5,0,1,1,0.5,1,0,1,1,1,0,0.5,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,0,NA,0,NA,0,1,1,1,1,1,NA,0.5,NA,NA
Candida,C. inconspicua,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0.5,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,1,NA,1,1,0,NA,0,NA,0,0,0,1,1,1,1,1,NA,NA
Candida,C. infanticola,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,NA,0,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,0,1,1,1,1,1,1,1,NA,NA
Candida,C. insectalens,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0.5,0,0,1,0,0,1,0,1,1,0,0.5,1,0,0,1,1,0,0,0,0.5,0,NA,NA,0,NA,NA,NA,NA,1,NA,1,1,0,NA,0,NA,0,0,0,1,1,1,1,1,NA,NA
Candida,C. insectamans,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0.5,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,NA,NA,0,NA,NA,NA,NA,1,NA,1,1,0,NA,0,NA,0,0,0,1,1,1,1,1,NA,NA
Candida,C. insectorum,1,1,0.5,0,0,0,1,1,0,1,1,0.5,1,0.5,1,1,1,1,0,1,1,1,1,1,1,0.5,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0.5,1,1,0,0,0,0.5,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,0,NA,0,NA,0.5,0.5,0.5,1,1,1,NA,0.5,NA,NA
Candida,C. insectosa ,1,1,0,1,0,0,1,1,0,1,0.5,0,1,0.5,1,1,1,1,0.5,1,1,0,0,1,0,0.5,1,0,1,1,0,1,0,1,1,0,0,1,1,0.5,0.5,1,1,0,0,0,1,NA,NA,0.5,NA,NA,NA,NA,1,NA,1,1,0,NA,0,NA,1,1,1,1,1,1,NA,0,0,0
Candida,C. intermedia,1,1,1,0.5,0,0.5,0.5,1,0.5,1,1,0,1,1,1,1,1,0.5,0.5,1,1,1,0.5,1,0.5,0.5,0.5,0,1,0.5,0,0.5,0.5,1,1,0,0,1,1,0.5,0.5,1,1,0,0,0.5,1,NA,NA,0.5,NA,NA,NA,NA,1,NA,1,1,0.5,NA,0,NA,0,0.5,0,1,1,1,NA,0,0,0
Candida,C. ipomoeae ,0.5,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0.5,0,0,0,1,NA,NA,0.5,NA,NA,NA,NA,1,NA,1,1,1,NA,0,NA,0,0,0,1,1,1,NA,0.5,NA,NA
Candida,C. ishiwadae ,1,0.5,0.5,1,0,0,1,1,0,1,0,0,0.5,0,1,1,0.5,0.5,1,1,1,1,1,1,1,0.5,1,0,1,1,1,1,0.5,1,1,0,0.5,1,1,1,1,1,0,1,1,0,1,NA,NA,0.5,NA,NA,NA,NA,1,NA,1,1,1,NA,0,NA,0,1,1,1,1,1,NA,0,0,0
Candida,C. jeffriesii ,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,NA,NA,0,0,0,1,NA,NA,1,NA,NA,1,0,1,0,1,1,0,NA,0,0,NA,0,0,1,1,1,0,0,0,0
Candida,C. jianshihensis,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,NA,1,NA,NA,0,0,NA,NA,NA,NA,1,1,1,0,1,NA,0,NA,0,0,NA,0,0,1,1,1,0,0,0,0
Candida,C. kipukae  ,1,NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,1,NA,0,NA,1,0,0,1,1,1,NA,0,0,0
Candida,C. kofuensis  ,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,NA,0,1,1,0,1,0,1,1,0,0,1,1,1,1,NA,NA,0,0,0,1,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,1,NA,0,NA,0,0,0,1,1,1,NA,0,0,0
Candida,C. krabiensis ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,NA,0,NA,1,1,0,0,0,NA,NA,NA,NA,NA,NA,1,NA,1,1,0,NA,0,0,1,1,1,1,1,1,1,1,1,NA
Candida,C. kruisii,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0.5,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,0.5,NA,0,NA,0,1,1,1,1,1,NA,0,0,0
Candida,C. kunorum,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,NA,NA,0,0,0,1,NA,NA,1,NA,1,1,0,1,0,1,1,1,NA,0,0,NA,0,0,1,1,1,0,0,0,0
Candida,C. labiduridarum ,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0.5,0,0.5,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,NA,NA,0,0,0,1,NA,NA,0,0.5,1,0,0,1,0,1,1,1,NA,0,0,NA,1,1,1,1,1,0.5,0,0,0
Candida,C. lactis-condensi,1,0,1,0,0,1,0,1,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0.5,0,1,NA,0,NA,0,0.5,0,1,1,1,NA,0,0,0
Candida,C. lassenensis ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,0,NA,0,NA,1,1,0,1,1,1,1,1,NA,NA
